,hospital_only,hglm,nn
1231,-2.0587988,-2.97462,-1.8830422
1232,-1.6270328,-2.429194,-1.6902264
1233,-1.9565464,-2.679911,-1.7990798
1234,-1.987271,-2.8232894,-1.9011776
1235,-2.3249948,-3.039585,-1.804
1236,-1.9578264,-2.4281127,-1.6906714
1237,-1.7187816,-2.6462746,-1.7718495
1238,-1.6495497,-2.1940558,-1.6030233
1239,-1.9780658,-2.5194287,-1.7683591
1240,-1.608224,-2.1877556,-1.5451632
1241,-1.7273818,-2.483252,-1.6581423
1242,-1.912416,-2.7399552,-1.8607146
1243,-1.5910156,-2.4142516,-1.5859954
1244,-1.8085114,-2.160361,-1.677563
1245,-1.9925878,-2.9659803,-1.937619
1246,-1.8214896,-2.6773074,-1.8260545
1247,-2.1708884,-2.8123138,-1.9695814
1248,-1.7625912,-2.5694284,-1.7339985
1249,-2.1301959,-2.9840548,-2.089989
1250,-2.066666,-2.926122,-1.9584711
1251,-2.0290527,-2.998421,-1.895976
1252,-1.9401147,-2.641287,-1.8246496
1253,-1.7921808,-2.5389583,-1.6908331
1254,-1.7415576,-2.391238,-1.6587366
1255,-1.8658483,-2.411131,-1.7210814
1256,-1.5268357,-2.2325096,-1.6172448
1257,-1.9940813,-2.7024865,-1.853581
1258,-2.0780668,-2.9123464,-1.9153152
1259,-2.0116487,-2.8329473,-1.8742781
1260,-1.934053,-2.5930223,-1.809561
1261,-1.814169,-2.7896388,-1.8496448
1262,-1.796534,-2.494486,-1.7345229
1263,-1.9806517,-2.758072,-1.8560293
1264,-1.8514779,-2.6366057,-1.8274403
1265,-2.0223114,-2.7353518,-1.8508412
1266,-1.835302,-2.6266954,-1.8128961
1267,-1.9867879,-2.6929736,-1.8772526
1268,-2.0864632,-2.7574263,-1.8907439
1269,-1.9071,-2.7525685,-1.8590221
1270,-1.9454008,-2.781571,-1.896142
1271,-1.8324028,-2.601824,-1.739217
1272,-1.8850499,-2.5980403,-1.7691774
1273,-2.005851,-2.552142,-1.7084936
1274,-1.8608612,-2.6858435,-1.8036934
1275,-2.0934222,-2.7368555,-1.8343856
1276,-2.0309784,-2.9505086,-1.9213259
1277,-1.8279287,-2.3658261,-1.6626457
1278,-2.0612805,-2.805289,-1.8920307
1279,-1.8686973,-2.6260417,-1.787727
1280,-2.0085583,-2.8177886,-1.9394226
1281,-2.028338,-2.8873565,-1.903929
1282,-2.132901,-2.8687983,-1.953373
1283,-1.9886702,-2.7668972,-1.8470626
1284,-2.145706,-3.076034,-1.9418631
1285,-1.735477,-2.485078,-1.7583333
1286,-1.9396063,-2.6992388,-1.8581563
1287,-1.8560469,-2.55236,-1.7716534
1288,-1.9018283,-2.6354647,-1.7594697
1289,-1.7381651,-2.59463,-1.8121389
1290,-1.8075082,-2.4875698,-1.7189018
1291,-1.581975,-1.993788,-1.3807187
1292,-2.0391088,-2.9231842,-1.8752764
1293,-2.1876163,-2.861312,-1.8371195
1294,-1.7152835,-2.512159,-1.7330691
1295,-1.8943546,-2.4878488,-1.7773749
1296,-1.7491868,-2.2750957,-1.6471189
1297,-1.649582,-2.3367543,-1.6402677
1298,-1.8304029,-2.5306718,-1.7534822
1299,-1.8119239,-2.622735,-1.7038329
1300,-2.1082702,-2.8967328,-1.8485587
1301,-1.9996247,-2.736309,-1.9108398
1302,-1.7870215,-2.4704847,-1.7351518
1303,-2.014626,-2.8155441,-1.8812045
1304,-2.0686114,-2.817901,-1.896673
1305,-1.8275348,-2.5753798,-1.7047704
1306,-1.8296835,-2.3396304,-1.6753051
1307,-1.8182094,-2.6951816,-1.9251294
1308,-1.8363028,-2.4276106,-1.667879
1309,-2.1727297,-2.8945613,-1.9447161
1310,-2.050549,-2.942071,-1.900797
1311,-2.0062027,-2.6553264,-1.8070633
1312,-2.0636578,-2.8281999,-1.9822646
1313,-1.917276,-2.9032168,-1.9609251
1314,-2.1085582,-2.9521093,-1.976054
1315,-1.9563429,-2.5915608,-1.8084311
1316,-1.8428183,-2.5364664,-1.7499926
1317,-1.8916963,-2.5914285,-1.7871299
1318,-1.8889717,-2.6199198,-1.7915758
1319,-1.870186,-2.568392,-1.8109179
1320,-2.0981083,-2.8091192,-1.8969406
1321,-2.110184,-2.829379,-1.9913378
1322,-2.0171916,-2.7633643,-1.9590642
1323,-1.9172301,-2.7347379,-1.8192114
1324,-2.0254426,-2.8860755,-1.8696424
1325,-1.7182021,-2.557743,-1.7327023
1326,-1.9660271,-2.5263073,-1.7266147
1327,-1.807379,-2.5003235,-1.6905632
1328,-1.8723494,-2.281541,-1.7715585
1329,-2.063085,-2.6552083,-1.8102815
1330,-1.9203013,-2.6300483,-1.7830058
1331,-1.9672544,-2.612165,-1.8184634
1332,-1.9221529,-2.869684,-1.9734771
1333,-1.7670352,-2.5326288,-1.7738496
1334,-2.066302,-2.9543915,-2.0630486
1335,-2.014737,-2.9124467,-1.8859662
1336,-1.8772286,-2.6425605,-1.8240062
1337,-2.1497319,-2.7910721,-1.8656994
1338,-2.0461562,-2.88431,-1.8989447
1339,-2.1542203,-2.729383,-1.8292329
1340,-2.0549955,-3.0860353,-1.9301718
1341,-1.703543,-2.4996927,-1.6982961
1342,-1.8205925,-2.5613308,-1.7994751
1343,-1.8955818,-2.3348658,-1.7187837
1344,-1.4531691,-2.264832,-1.589323
1345,-2.036601,-2.9378211,-1.9263629
1346,-1.9661065,-2.585362,-1.8198406
1347,-1.9810544,-2.8787785,-1.8981735
1348,-1.9342582,-2.6451647,-1.8136104
1349,-1.9395087,-2.638548,-1.7863228
1350,-2.200196,-2.941183,-1.9635553
1351,-1.7000291,-2.3228958,-1.6030219
1352,-2.0860522,-2.7390466,-1.8374664
1353,-2.043204,-2.7407176,-1.8553638
1354,-1.9087021,-2.756821,-1.838885
1355,-1.7688,-2.7933326,-1.8669016
1356,-1.9488039,-2.783154,-1.8571292
1357,-2.0885074,-2.5489402,-1.8004723
1358,-1.9526603,-2.73941,-1.8426162
1359,-1.9928912,-2.884926,-1.8700498
1360,-1.8427439,-2.4990475,-1.7602938
1361,-1.7534268,-2.6427639,-1.8407792
1362,-2.182322,-3.076075,-2.0653224
1363,-1.7601476,-2.5474472,-1.7666878
1364,-1.921824,-2.3857107,-1.7669569
1365,-1.8156651,-2.561484,-1.7669256
1366,-2.0023973,-2.7910604,-1.8647127
1367,-1.8125116,-2.5890396,-1.7360228
1368,-1.8408221,-2.3419416,-1.7331691
1369,-1.7772998,-1.9199027,-1.6715589
1370,-1.7360041,-2.2830327,-1.671055
1371,-1.7396301,-2.4385264,-1.6249524
1372,-2.2838767,-3.1867127,-2.1473916
1373,-2.0036054,-2.7225723,-1.8183604
1374,-1.9106505,-2.3543394,-1.4949145
1375,-2.0498462,-2.722147,-1.8973297
1376,-1.9756737,-2.6536002,-1.8208967
1377,-1.8696394,-2.3632398,-1.7403734
1378,-2.095432,-3.0170267,-2.0470738
1379,-1.9590222,-2.530255,-1.7863321
1380,-1.9922804,-2.7923915,-1.9248476
1381,-1.8965591,-2.4947248,-1.720488
1382,-2.1072042,-2.886999,-1.8920693
1383,-1.8818005,-2.7006083,-1.8738079
1384,-1.9924794,-2.7473187,-1.8636776
1385,-1.8163444,-2.5923598,-1.727174
1386,-1.9637364,-2.6010714,-1.7877907
1387,-1.8194281,-2.6435714,-1.8550942
1388,-1.8481426,-2.724408,-1.8396597
1389,-2.25447,-2.7983127,-1.9025569
1390,-1.8557651,-2.6643026,-1.855465
1391,-1.7843766,-2.6082084,-1.7621541
1392,-1.6553608,-2.3707705,-1.6801661
1393,-1.7959428,-2.5230663,-1.7673619
1394,-2.0524185,-2.7535567,-1.8637179
1395,-1.9981059,-2.645187,-1.8581376
1396,-1.982617,-2.7066357,-1.84998
1397,-2.039706,-3.0144987,-2.067533
1398,-1.7744936,-2.4641173,-1.6915795
1399,-2.314414,-2.725431,-1.8386117
1400,-2.1078744,-2.9129627,-2.0075035
1401,-1.9109293,-2.487126,-1.7131028
1402,-2.1119719,-2.8596296,-1.8970816
1403,-1.9087065,-2.566895,-1.7382319
1404,-2.0191274,-2.8622894,-1.9264638
1405,-1.818372,-2.4450884,-1.7109598
1406,-2.022149,-2.7650814,-1.8728447
1407,-1.9397286,-2.6269367,-1.8192965
1408,-1.950315,-2.7020202,-1.8653599
1409,-1.9828786,-2.7846997,-1.8592587
1410,-1.5676324,-2.410722,-1.6605288
1411,-2.154876,-2.788043,-1.9031982
1412,-1.7439479,-2.5576313,-1.7392323
1413,-1.7821363,-2.5270178,-1.8123466
1414,-1.9238491,-2.668671,-1.8479857
1415,-1.9564246,-2.7856739,-1.8978207
1416,-1.885543,-2.6252856,-1.843129
1417,-1.9454904,-2.691362,-1.8639354
1418,-1.8344423,-2.3830256,-1.631969
1419,-1.9451035,-2.7799926,-1.8524468
1420,-1.9159896,-2.4363184,-1.8222129
1421,-1.9111271,-2.7872071,-1.8940365
1422,-2.1737187,-3.0282598,-1.9945605
1423,-1.9463098,-2.560227,-1.8270178
1424,-1.9855355,-2.9569395,-1.8946182
1425,-2.0573435,-2.7748106,-1.873125
1426,-1.8715953,-2.2830074,-1.6646415
1427,-1.961568,-2.7266562,-1.8573908
1428,-2.1765187,-2.9238343,-1.9515799
1429,-1.8747772,-2.5753834,-1.7864244
1430,-1.8125715,-2.4882214,-1.824564
1431,-2.0490181,-2.6110704,-1.7563663
1432,-1.9564729,-2.701854,-1.8309649
1433,-1.8401608,-2.4779308,-1.681915
1434,-1.6199878,-2.3681624,-1.6078444
1435,-1.8860495,-2.3065963,-1.7725824
1436,-1.9650513,-2.6837485,-1.8284696
1437,-2.1130927,-2.75633,-1.8873223
1438,-1.9866568,-2.7818296,-1.8673093
1439,-1.9846442,-2.1969075,-1.6349418
1440,-1.7781417,-2.2537146,-1.631874
1441,-1.97106,-2.710906,-1.8625332
1442,-2.1757574,-2.896216,-1.8252318
1443,-2.0542035,-2.8847828,-1.8530579
1444,-1.8779432,-2.7449722,-1.8338859
1445,-1.6866782,-2.393571,-1.6555767
1446,-1.9304156,-2.8143134,-1.8979881
1447,-1.8567762,-2.6803312,-1.8437699
1448,-1.8815113,-2.7664878,-1.8574808
1449,-2.0011888,-2.7743516,-1.8870722
1450,-1.9752929,-2.7453685,-1.8574905
1451,-2.0867352,-3.3198044,-1.982707
1452,-2.126853,-2.8720005,-2.021066
1453,-1.7902884,-2.5385303,-1.7414043
1454,-1.9530463,-2.6687758,-1.9025424
1455,-1.8389843,-2.7163992,-1.8375273
1456,-2.1988761,-3.07283,-1.9931873
1457,-2.0189438,-2.7656462,-1.8616744
1458,-1.9715778,-2.5555515,-1.8094764
1459,-1.7976208,-2.8098226,-1.8787895
1460,-1.8475329,-2.7827091,-1.8791227
1461,-1.9428595,-2.6394908,-1.8020613
1462,-1.8917772,-2.510304,-1.765106
1463,-1.9655738,-2.8229575,-1.8898652
1464,-1.9261495,-2.603346,-1.8230048
1465,-1.7321341,-2.412411,-1.6396376
1466,-2.1022334,-2.9006622,-1.9777067
1467,-1.8606405,-2.6375225,-1.8188746
1468,-1.9549003,-2.8217783,-1.8660989
1469,-1.8831671,-2.684654,-1.8224016
1470,-1.9731622,-2.7347136,-1.8554008
1471,-1.9228631,-2.8399854,-1.9217719
1472,-2.1098313,-2.6873658,-1.8641645
1473,-2.133042,-3.1629243,-1.9735167
1474,-1.7470142,-2.5110924,-1.6166834
1475,-1.9051961,-2.4822133,-1.772026
1476,-1.9077814,-2.827042,-1.8949902
1477,-2.0129251,-2.6527338,-1.8431057
1478,-1.8461505,-2.7381566,-1.9146518
1479,-1.6694963,-2.6975381,-1.867773
1480,-2.2045212,-2.9525566,-1.9339044
1481,-1.8177562,-2.5811813,-1.6974036
1482,-1.9498764,-2.595093,-1.808081
1483,-1.8304807,-2.5112114,-1.7162033
1484,-1.8411342,-2.5833077,-1.7258706
1485,-1.4467078,-2.199528,-1.4349954
1486,-2.0547078,-2.7789495,-1.8390859
1487,-1.6263733,-2.274365,-1.5493385
1488,-1.995857,-2.7485447,-1.8593495
1489,-1.8825963,-2.596127,-1.7520745
1490,-1.9669017,-2.8294823,-1.878884
1491,-1.867252,-2.567704,-1.7962656
1492,-1.3087449,-2.2593157,-1.4752413
1493,-1.868039,-2.6456316,-1.7655934
1494,-1.9372987,-2.497398,-1.7298343
1495,-2.111997,-2.8584304,-1.9245126
1496,-2.000149,-2.7085226,-1.9096372
1497,-1.7038288,-2.6876729,-1.8677838
1498,-2.109739,-2.6732693,-1.8202348
1499,-1.8274102,-2.4451594,-1.6697372
1500,-1.9655089,-2.5716023,-1.791167
1501,-1.9200867,-2.5343065,-1.7275966
1502,-2.0151052,-2.769335,-1.8536448
1503,-2.0066607,-2.8250508,-1.8927215
1504,-1.9711821,-2.848486,-1.850626
1505,-2.0250554,-2.8679342,-1.9149587
1506,-2.0763626,-2.9178672,-1.9658259
1507,-1.9621644,-2.7630239,-1.8464848
1508,-1.4481754,-2.369893,-1.7670813
1509,-1.8062038,-2.647714,-1.7795023
1510,-1.9011137,-2.7475822,-1.8537432
1511,-1.8753668,-2.5402431,-1.6701279
1512,-2.1716154,-2.9942718,-1.9654154
1513,-1.9223177,-2.5479286,-1.7847141
1514,-1.3336364,-2.0175853,-1.3924321
1515,-1.8294137,-2.6278145,-1.8262162
1516,-1.7744024,-2.4508564,-1.6631805
1517,-2.0603025,-2.928347,-1.9360105
1518,-2.0199747,-2.74794,-1.8526872
1519,-1.8479575,-2.727089,-1.8132097
1520,-2.061333,-2.7130084,-1.8255515
1521,-1.881437,-2.6563292,-1.86597
1522,-1.8978856,-2.4725678,-1.6825782
1523,-1.8050499,-2.4756916,-1.7261522
1524,-1.9094572,-2.719785,-1.9222077
1525,-1.8526313,-2.5327907,-1.7409353
1526,-1.8315037,-2.4140716,-1.6951958
1527,-1.9256994,-2.4640477,-1.7246492
1528,-1.8355016,-2.6791387,-1.8229426
1529,-2.0297105,-2.9013362,-1.8944123
1530,-1.5945773,-2.452648,-1.6108885
1531,-1.976142,-2.5761116,-1.7998945
1532,-2.1100352,-2.9729373,-2.0854864
1533,-1.909997,-2.54232,-1.7951765
1534,-1.8205609,-2.5548615,-1.7960606
1535,-1.6135492,-2.4157639,-1.6203449
1536,-1.8327972,-2.6497118,-1.8573816
1537,-1.9401066,-2.5471058,-1.7762382
1538,-2.0185173,-2.7538497,-1.8597018
1539,-1.9237472,-2.6798668,-1.8309299
1540,-1.9067556,-2.5004733,-1.7773963
1541,-1.9350027,-2.5038652,-1.7378383
1542,-1.7946702,-2.4158823,-1.6503603
1543,-1.5389736,-2.4303677,-1.7023442
1544,-1.7908336,-2.5665183,-1.7878579
1545,-1.7480235,-2.5128162,-1.6812472
1546,-2.0775752,-2.8145304,-1.96434
1547,-1.9556125,-2.893786,-1.9818318
1548,-1.907698,-2.7516863,-1.8671365
1549,-2.2712557,-3.0325007,-1.9614122
1550,-2.372183,-3.1414433,-2.0850217
1551,-2.0265846,-2.8703117,-1.9592105
1552,-1.6519593,-2.5450113,-1.7956992
1553,-1.8185403,-2.5522497,-1.7622169
1554,-1.982737,-2.7198937,-1.8477753
1555,-2.1005893,-2.7284586,-1.857703
1556,-1.8766166,-2.59971,-1.7816255
1557,-2.0707521,-2.6742957,-1.8238965
1558,-2.0391402,-2.693836,-1.8127365
1559,-1.943173,-2.5597522,-1.7314506
1560,-2.0291538,-2.9592547,-1.8729314
1561,-2.1986666,-3.3022766,-2.0489242
1562,-1.8342422,-2.624206,-1.8057646
1563,-2.0774388,-2.7950122,-1.9695258
1564,-1.8075887,-2.5961976,-1.7623311
1565,-1.959052,-2.6917002,-1.8497291
1566,-1.8161883,-2.4460392,-1.7077274
1567,-2.006728,-2.5456572,-1.7898301
1568,-2.1816623,-2.8344486,-1.9234537
1569,-1.8367313,-2.654586,-1.8016151
1570,-1.8362337,-2.6363108,-1.8237438
1571,-2.0717063,-2.7232084,-1.8713229
1572,-1.8177847,-2.4168866,-1.7080568
1573,-1.9252747,-2.641305,-1.7154434
1574,-2.075838,-2.7943754,-1.8709167
1575,-2.1637554,-2.8536031,-1.9108672
1576,-1.9667151,-2.6586425,-1.7721336
1577,-1.8704835,-2.6093528,-1.8190355
1578,-1.886709,-2.5962524,-1.7702352
1579,-2.0798333,-2.8201952,-1.9161797
1580,-1.8755015,-2.6732056,-1.8393266
1581,-1.8063926,-2.5404506,-1.8029542
1582,-2.091099,-2.8304057,-1.9039118
1583,-2.0621586,-2.9041443,-1.927765
1584,-2.0640368,-2.5666761,-1.6667049
1585,-1.8467844,-2.626108,-1.7754636
1586,-2.110353,-2.7441046,-1.8419198
1587,-1.7210007,-2.6807692,-1.8004239
1588,-1.9948391,-2.7014272,-1.8389937
1589,-1.8375716,-2.5144086,-1.7423073
1590,-1.9750067,-2.8279803,-1.887166
1591,-1.8071159,-2.362622,-1.6449274
1592,-1.9256358,-2.7095513,-1.8321768
1593,-1.9154792,-2.5055199,-1.6968766
1594,-1.7433382,-2.3683887,-1.5978408
1595,-2.1531925,-2.7976992,-1.8181638
1596,-1.9017881,-2.4622245,-1.6674526
1597,-1.9419852,-2.61727,-1.8149545
1598,-2.004112,-2.6422832,-1.8301452
1599,-1.91823,-2.6364856,-1.8155918
1600,-1.7609044,-2.6786675,-1.8248012
1601,-1.9037002,-2.5919247,-1.8232191
1602,-2.054703,-2.8525245,-1.8597695
1603,-1.8498214,-2.7283695,-1.8687421
1604,-1.9825597,-2.904187,-1.8653125
1605,-2.0814264,-2.8592777,-1.9803965
1606,-1.9152124,-2.543306,-1.8164266
1607,-1.7122997,-2.1844764,-1.3924723
1608,-1.9788443,-2.639298,-1.840802
1609,-2.1557753,-3.020374,-2.031352
1610,-2.0588365,-2.681769,-1.8809247
1611,-1.9959782,-2.664246,-1.7981315
1612,-1.9773376,-2.8489392,-1.894196
1613,-1.9716632,-2.8766446,-1.9269317
1614,-1.8534105,-2.6429207,-1.8150954
1615,-1.8034588,-2.6026134,-1.7742226
1616,-2.095105,-3.0537677,-2.0120182
1617,-2.1306572,-2.8643157,-1.9187499
1618,-1.8170251,-2.7287066,-1.8703736
1619,-1.896254,-2.5734663,-1.8258487
1620,-1.7416804,-2.462496,-1.6672251
1621,-1.9473722,-2.674291,-1.8380097
1622,-1.9222594,-2.5612931,-1.7404059
1623,-1.8501124,-2.555232,-1.7709043
1624,-1.7770113,-2.5708554,-1.7456788
1625,-1.6641226,-2.4984355,-1.6873012
1626,-1.667037,-2.523905,-1.7014017
1627,-2.035341,-2.691963,-1.8642393
1628,-1.8295459,-2.477642,-1.7335712
1629,-2.120771,-2.9575293,-1.9909687
1630,-1.6222801,-2.3881876,-1.6233112
1631,-1.8731549,-2.8362865,-1.96057
1632,-1.9496737,-2.828119,-1.9240108
1633,-1.9071811,-2.5645466,-1.8016962
1634,-2.0113564,-2.9506724,-1.8836626
1635,-1.6990094,-2.4361393,-1.6757424
1636,-1.6963456,-2.3512309,-1.5307488
1637,-1.910014,-2.5887096,-1.7837722
1638,-1.882054,-2.6245873,-1.7987013
1639,-2.0980995,-2.7999048,-1.9485726
1640,-1.9631712,-2.7530293,-1.8371223
1641,-1.7341785,-2.5927243,-1.8002719
1642,-1.8355038,-2.5270772,-1.7563238
1643,-2.0281975,-2.772534,-1.8999786
1644,-1.9182788,-2.6761105,-1.8494971
1645,-1.7427528,-2.6209528,-1.7975597
1646,-2.3202124,-2.9340801,-1.8879402
1647,-1.9455299,-2.5747547,-1.8307192
1648,-1.815063,-2.3425612,-1.7205145
1649,-1.9423681,-2.6171372,-1.823588
1650,-1.621882,-2.2667038,-1.5251045
1651,-1.9990007,-2.8954449,-1.9789793
1652,-1.8927456,-2.7672107,-1.895936
1653,-2.3263,-3.2352645,-1.889421
1654,-1.9300537,-2.6165328,-1.8350378
1655,-2.0103729,-2.8470767,-1.9751585
1656,-1.9865341,-2.9042463,-1.9345055
1657,-1.8490419,-2.5899782,-1.8237092
1658,-2.219573,-2.9134088,-1.9505497
1659,-2.0411305,-2.9164758,-1.8956453
1660,-1.8834088,-2.6795063,-1.8350589
1661,-1.9975257,-2.704178,-1.8408997
1662,-1.9599943,-2.7290013,-1.8696573
1663,-2.1366234,-2.886202,-1.93353
1664,-2.053408,-2.8348029,-1.834163
1665,-1.6416411,-2.3201623,-1.6085567
1666,-1.8343725,-2.6284692,-1.8088666
1667,-1.8405461,-2.4830346,-1.7200625
1668,-1.9346621,-2.5906618,-1.7613437
1669,-2.3248403,-2.5837734,-1.790533
1670,-2.0303752,-2.7735713,-1.9091271
1671,-1.9026057,-2.561292,-1.7777756
1672,-1.9897602,-2.894937,-1.9810461
1673,-2.0584285,-2.7967777,-1.8553479
1674,-1.9418306,-2.680167,-1.8236248
1675,-1.965297,-2.614371,-1.8667072
1676,-1.7268351,-2.4867475,-1.6866288
1677,-1.904687,-2.807552,-1.9174004
1678,-2.0676405,-2.7253797,-1.8467773
1679,-1.8104875,-2.4827592,-1.7777088
1680,-1.9998746,-2.666119,-1.8520433
1681,-1.837619,-2.649162,-1.7692797
1682,-1.6440394,-2.3286371,-1.6260672
1683,-1.5017903,-2.3036456,-1.6016366
1684,-2.0417447,-2.6166167,-1.7904387
1685,-1.797493,-2.5321407,-1.7078587
1686,-1.8666587,-2.4055164,-1.7415549
1687,-2.0228364,-2.7779331,-1.8453162
1688,-1.8569854,-2.4087763,-1.7584821
1689,-1.9921287,-2.805246,-1.8801916
1690,-1.8342675,-2.69349,-1.9455041
1691,-2.0236225,-2.8998203,-1.8841729
1692,-2.0473654,-2.9518788,-1.905282
1693,-1.756277,-2.4944708,-1.7386372
1694,-1.956952,-2.7627778,-1.922514
1695,-2.2733588,-3.4903219,-1.8657755
1696,-1.9660113,-2.8987048,-1.9359146
1697,-1.9321187,-2.6599867,-1.8270917
1698,-1.9342592,-2.7098365,-1.8444035
1699,-2.1396058,-2.7991667,-1.884582
1700,-2.110009,-2.8132393,-1.9612496
1701,-1.8532004,-2.4305298,-1.7197143
1702,-1.8164903,-2.488098,-1.6954638
1703,-1.8872117,-2.3611617,-1.7260007
1704,-1.9640447,-2.8371596,-1.9425662
1705,-1.9370776,-2.6546116,-1.8465393
1706,-1.6608742,-2.3566813,-1.5639955
1707,-1.892725,-2.5621161,-1.7973512
1708,-2.0596364,-2.9909844,-1.8823228
1709,-1.9639144,-2.7164423,-1.8673077
1710,-1.9588131,-2.9480925,-1.9470575
1711,-1.9380307,-2.5422463,-1.7711973
1712,-1.6735792,-2.3759277,-1.6366601
1713,-1.715836,-2.5333328,-1.6525862
1714,-1.893249,-2.725565,-1.8663809
1715,-1.9585783,-2.6897016,-1.8726782
1716,-2.0637078,-2.8932242,-1.8984243
1717,-1.9522988,-2.7082365,-1.8422137
1718,-1.827445,-2.7403643,-1.8733822
1719,-1.7106822,-2.4738564,-1.7408793
1720,-2.145797,-3.1094363,-1.9786303
1721,-1.9332728,-2.7260973,-1.8442345
1722,-1.9947622,-2.935419,-1.9877404
1723,-1.997798,-2.7493987,-1.8950464
1724,-2.0037656,-2.83224,-1.864284
1725,-1.8671856,-2.702022,-1.8170062
1726,-1.9960121,-2.549226,-1.8089639
1727,-2.19856,-2.821369,-1.9185791
1728,-1.8611149,-2.6050508,-1.7954029
1729,-1.3964372,-2.1188927,-1.4694462
1730,-2.0120776,-2.7969925,-1.8527532
1731,-1.8439685,-2.7159448,-1.8577523
1732,-1.9671099,-2.10024,-1.5243716
1733,-1.992617,-2.9095087,-1.8980203
1734,-2.0772514,-2.919364,-1.8962312
1735,-1.7881541,-2.4834871,-1.6879758
1736,-1.8553779,-2.5472288,-1.7307981
1737,-1.8452541,-2.6881714,-1.8843116
1738,-1.8729728,-2.7419846,-1.9182633
1739,-1.9782108,-2.8620083,-1.8985525
1740,-1.8168762,-2.6782794,-1.9159129
1741,-1.9452978,-2.7318456,-1.8552694
1742,-2.1722436,-2.8215256,-1.9544199
1743,-1.8085462,-2.625843,-1.7668957
1744,-1.7696892,-2.4953768,-1.7063607
1745,-1.693116,-2.3631475,-1.653243
1746,-2.230289,-2.9742734,-1.9796782
1747,-1.9750382,-2.7004986,-1.8593925
1748,-2.0216944,-2.7936742,-2.0100036
1749,-1.9227154,-2.813287,-1.9086686
1750,-1.8677319,-2.3906486,-1.6552956
1751,-1.792727,-2.3283844,-1.6693895
1752,-1.8684987,-2.4982178,-1.7643588
1753,-2.3039207,-3.034028,-1.9980993
1754,-1.9389969,-2.3670728,-1.6537093
1755,-2.1104338,-2.7185504,-1.8146058
1756,-1.8464996,-2.5772285,-1.8019325
1757,-2.0480862,-2.8292089,-1.8790848
1758,-2.1802788,-3.0621426,-2.0843058
1759,-1.793677,-2.404777,-1.6559546
1760,-2.045268,-2.5885704,-1.7930481
1761,-2.0782933,-2.7975109,-1.8892288
1762,-1.965419,-2.786098,-1.8689641
1763,-2.0102768,-2.674567,-1.8267416
1764,-1.9552419,-2.8620722,-1.9081662
1765,-1.896335,-2.7423663,-1.8440303
1766,-1.9792249,-2.8273675,-1.8955936
1767,-1.7740381,-2.5751922,-1.7560492
1768,-1.8364083,-2.4763134,-1.7775244
1769,-1.9647046,-2.7443607,-1.9032248
1770,-1.9791738,-2.8167307,-1.9238127
1771,-2.0176618,-2.502296,-1.7979925
1772,-1.8386004,-2.5496979,-1.8021928
1773,-2.1218555,-2.9428406,-1.9401202
1774,-1.8727221,-2.8604176,-1.8959496
1775,-1.9681321,-2.6442804,-1.8416865
1776,-2.0587187,-2.7843406,-1.9820644
1777,-1.8210565,-2.2195275,-1.5087073
1778,-2.0303357,-2.7779086,-1.8493611
1779,-2.105379,-2.6941524,-1.7971268
1780,-1.8004856,-2.2318053,-1.5150038
1781,-1.8323287,-2.3857188,-1.6527057
1782,-2.2619817,-2.5999503,-1.7931759
1783,-2.0024438,-3.0752978,-2.0475125
1784,-1.8399416,-2.438854,-1.7413347
1785,-2.0053134,-2.7300076,-1.8678426
1786,-2.1805625,-3.0201967,-1.9964318
1787,-1.9819695,-2.7624683,-1.8647346
1788,-2.1102283,-2.8845873,-1.9455973
1789,-2.0611763,-2.8358293,-1.8814033
1790,-1.9402018,-2.7151792,-1.8311075
1791,-1.879178,-2.6877644,-1.8424128
1792,-1.9656497,-2.726036,-1.8660468
1793,-2.0051517,-2.7050736,-1.8676775
1794,-2.0208328,-2.5385196,-1.7686456
1795,-2.2014441,-2.9175446,-2.082613
1796,-2.0032797,-2.9096453,-1.9922031
1797,-1.8103435,-2.5358355,-1.7807724
1798,-1.7941386,-2.544056,-1.72976
1799,-1.9114348,-2.6194375,-1.7568744
1800,-2.0940986,-2.9322512,-2.0134268
1801,-1.7693409,-2.4251254,-1.6995366
1802,-2.051965,-2.850883,-1.8655754
1803,-2.0330117,-2.7725487,-1.8540891
1804,-2.1828737,-2.8259044,-1.8570453
1805,-2.0955184,-2.740402,-1.8769542
1806,-1.9336108,-2.741608,-1.825929
1807,-2.0704303,-2.72097,-1.8086302
1808,-2.0625355,-2.9976888,-2.0010917
1809,-2.0165987,-2.942236,-1.9896516
1810,-2.0903842,-2.8964193,-1.9611782
1811,-2.026042,-2.992087,-1.8993664
1812,-1.9179596,-2.540627,-1.7796379
1813,-1.6354896,-2.3721676,-1.655212
1814,-2.05604,-2.8830018,-2.0357623
1815,-2.2036562,-2.8794582,-1.9161628
1816,-1.91083,-2.5552537,-1.8173225
1817,-1.8638837,-2.6496708,-1.8252867
1818,-1.9388413,-2.7650955,-1.8857261
1819,-1.8978474,-2.684947,-1.8223295
1820,-2.265561,-2.8909829,-1.9032545
1821,-2.1286712,-3.0089498,-1.9289289
1822,-2.1099865,-3.067439,-1.9900227
1823,-1.9071534,-2.6786342,-1.8121777
1824,-2.066911,-2.6558607,-1.8005381
1825,-2.154322,-2.6988814,-1.8750141
1826,-1.8600492,-2.4321818,-1.7655598
