,hospital_only,hglm,nn
639,-0.034900572,-0.2216601,-0.055161316
640,-0.0380504,-0.058117893,-0.03613372
641,-0.09524316,-0.2614922,-0.0897824
642,0.06401086,-0.024328707,-0.026618164
643,-0.02611764,0.015610047,0.018820787
644,0.16489941,0.086762965,0.11029486
645,0.056833915,0.0036707725,0.0038621204
646,-0.25758708,-0.65709746,-0.07305963
647,-0.1904758,-0.28929263,-0.12904254
648,0.018445175,0.06701437,0.011765805
649,0.09624191,-0.12821755,-0.05013097
650,0.2010774,0.07520344,-0.020437894
651,-0.093864866,-0.46195793,-0.17235032
652,-0.30475184,-0.28994682,-0.15983784
653,-0.024825187,-0.12959145,-0.011090799
654,-0.016531406,-0.014307309,-0.020194393
655,-0.0906271,-0.29752153,-0.091445
656,-0.1631212,-0.2702865,-0.15521441
657,0.043549974,-0.10995804,-0.061737355
658,0.17118862,0.0500366,0.1451295
659,-0.037165593,-0.13104622,-0.033357468
660,0.026562182,0.070153005,0.017632155
661,-0.018936398,0.05700221,0.015646946
662,-0.047387697,0.11038793,0.078299165
663,-0.13461994,-0.0010245441,0.0042649647
664,0.08484213,0.06607046,0.002833747
665,0.13878019,-0.01602069,0.01855701
666,-0.19278803,-0.36763152,-0.13474084
667,0.034005824,-0.04519383,0.03206027
668,-0.0903873,-0.4173539,-0.044810925
669,0.09491954,0.28599212,0.18665014
670,0.067712106,0.17895786,0.047087073
671,-0.11111297,-0.23759688,-0.12098566
672,0.17744713,0.055206753,0.036885273
673,0.09594708,-0.044121906,0.036831263
674,-0.07294796,-0.23258087,-0.041960858
675,0.13514178,0.16588037,0.11643085
676,-0.030992439,0.03626576,0.07799518
677,-0.0034359335,-0.16457073,-0.058628853
678,-0.16219799,-0.4681466,-0.13690956
679,0.010435132,0.21974947,0.15701275
680,-0.13423707,-0.23327553,-0.10421074
681,0.0602638,0.082178414,0.08984836
682,0.21092176,-0.011945971,0.010021472
683,0.029277569,-0.08826262,-0.057783067
684,-0.24093989,-0.2523336,-0.11057045
685,-0.1477334,-0.1876812,-0.003313609
686,0.0049010497,-0.09590342,-0.040315982
687,-0.2686419,-0.2181805,-0.17607996
688,0.16136333,0.0714777,0.09025172
689,-0.16923292,-0.28741756,-0.16351162
690,-0.056513693,-0.08854227,-0.031172348
691,-0.110958375,-0.3219564,-0.10528491
692,0.039850447,0.04429442,0.0514811
693,0.0028641808,0.015441865,0.0016052941
694,-0.1164437,-0.10146655,-0.049812496
695,0.15777025,0.13797516,0.055259433
696,-0.15486795,-0.20729819,-0.08735947
697,-0.094685964,-0.38963085,-0.07525124
698,0.2566848,0.2102907,0.14549609
699,-0.037052922,-0.16740464,-0.07206449
700,0.15169707,0.27960202,0.1542844
701,-0.06660499,-0.15436317,-0.1156444
702,0.42646098,0.3494106,0.2612526
703,0.44751248,0.3864401,0.3151565
704,0.112373516,0.109456055,0.030609947
705,0.13303033,0.13158414,0.104766786
706,-0.018062362,-0.11447461,-0.030432368
707,-0.028149221,-0.021354081,-0.039090384
708,0.20619194,0.04966925,0.03428662
709,0.029683873,0.20489113,0.2326338
710,0.062060833,0.05774996,0.08449098
711,0.19634792,0.06873487,0.09128338
712,-0.17065664,-0.26644805,-0.05830948
713,-0.115365855,-0.33471522,-0.09816776
714,-0.25797272,-0.085087135,0.012385677
715,0.1291652,0.024676748,-0.009939742
716,-0.13826512,-0.31029022,-0.14502054
717,-0.017909253,-0.07046412,0.040852424
718,0.23522945,0.12885766,0.14153518
719,-0.0792996,-0.18127118,-0.115841515
720,-0.17945394,-0.41682145,-0.12689832
721,0.047163356,0.040363032,0.033069655
722,0.26094323,0.24304266,0.2552816
723,0.030606829,0.19499576,0.0492282
724,0.34404206,0.22625227,0.10420128
725,-0.05588697,-0.24327303,-0.08671399
726,-0.033311315,-0.4428099,-0.11247427
727,-0.019944532,-0.07378002,-0.047517978
728,0.18087783,0.08711771,0.022750705
729,0.16651732,0.17986801,0.15361084
730,-0.02444306,-0.076024175,-0.02519454
731,-0.038236577,-0.35127878,-0.08490184
732,0.18568411,0.1907569,0.16729061
733,-0.047488928,-0.18695378,-0.033843927
734,0.22416571,0.10606584,0.07570617
735,-0.19805552,-0.12521304,-0.06196609
736,-0.002157082,0.010329999,0.007426928
737,-0.16100097,-0.06862003,-0.009558609
738,0.2572686,0.20509766,0.17175247
739,0.1860805,0.1717426,0.13796474
740,0.1792224,0.24670428,0.14584857
741,0.17486201,0.09263099,0.054672718
742,-0.28135365,-0.38759524,-0.21195357
743,0.035105657,-0.16184695,-0.08607251
744,0.11602516,0.456103,0.09376936
745,-0.025767228,-0.12367714,-0.019157007
746,-0.11657176,-0.26297387,-0.17851228
747,0.27711317,0.13880487,0.16964906
748,0.02626074,-0.031874634,-0.08122282
749,-0.1976047,-0.09887962,-0.028364677
750,0.14329061,0.5196725,0.21488345
751,0.17954336,0.04247899,-0.0069955
752,-0.1618333,-0.30366418,-0.103353806
753,0.07530367,-0.0026588514,0.04545844
754,0.03607557,-0.13654196,-0.041298058
755,0.19885133,0.19388501,0.17209862
756,0.100501604,-0.061654557,-0.03579673
757,0.08162205,0.041468948,0.03284882
758,0.05366199,-0.10036189,-0.06182053
759,0.038162947,-0.0648919,-0.014201385
760,0.025796782,-0.07598632,-0.06256632
761,0.05516703,0.18193233,0.12164274
762,0.05723449,0.075355746,0.027084393
763,0.084406324,0.0033633434,0.019380018
764,-0.0818146,-0.154907,-0.10523512
765,-0.098892555,-0.07416456,-0.05463935
766,0.20951577,0.23353446,0.13855438
767,0.0020306155,-0.06144009,-0.03547902
768,-0.00398623,-0.23329312,-0.07029369
769,0.15493774,-0.08709098,0.033910565
770,0.20486511,0.3612872,0.29004654
771,-0.21388032,-0.25842643,-0.086204864
772,0.07695668,-0.019685917,0.064000785
773,-0.051045816,-0.17459843,-0.15574224
774,-0.012305331,0.09941571,0.035364054
775,0.24701804,0.25652054,0.22217952
776,0.08841876,-0.11054665,-0.02608174
777,-0.040427506,-0.14943068,-0.08601113
778,0.47982317,0.4884504,0.3989515
779,-0.030262634,-0.23698625,-0.09701998
780,-0.10652049,-0.23554084,-0.10964742
781,0.28427434,0.10460177,0.039182108
782,0.041201174,-0.061832637,-0.016540425
783,-0.19195846,-0.44731575,-0.043659024
784,0.12191123,0.13710377,0.10249335
785,0.52761835,0.8235222,0.4979046
786,0.14464694,0.33271265,0.2963874
787,0.056131527,0.11793842,0.017988387
788,-0.049348783,-0.14749818,-0.043692015
789,0.04510882,0.025861712,0.02526058
790,-0.015025651,-0.21796815,-0.15521461
791,0.13787307,0.23080203,0.16050608
792,-0.06545887,-0.22865792,-0.03701685
793,-0.0131461825,-0.013665835,0.026055004
794,0.13850068,0.06782605,0.051249288
795,0.03609102,-0.10292307,-0.068837814
796,0.00047651856,-0.2629086,-0.15830845
797,0.048319682,-0.1722335,-0.08601119
798,0.03564256,0.13817908,0.033156678
799,-0.2595902,-0.30491415,-0.1374664
800,-0.028525785,-0.12612338,-0.031384822
801,0.16374844,0.33730704,0.12718838
802,0.08732343,0.25291187,0.23049423
803,0.12020625,0.22104162,0.08204972
804,0.051523827,0.033863604,0.07479606
805,-0.20553687,-0.2054696,-0.19768511
806,0.034072224,-0.028663239,0.021185394
807,-0.2853551,-0.36548606,-0.060400598
808,-0.055319846,-0.087289445,-0.063722804
809,0.22450514,0.09234653,0.1566427
810,-0.10048908,-0.15842359,-0.067568704
811,0.09400137,0.070826106,0.06284322
812,0.2062379,0.32865584,0.14696132
813,0.3327861,0.2645159,0.1745025
814,0.14212467,0.08580463,0.15245031
815,0.14676781,0.09185806,0.06472218
816,-0.050366297,-0.02946764,0.003253996
817,0.069680475,0.041310035,0.04310177
818,0.053839788,0.029501589,0.084847115
819,0.01934632,-0.09028275,-0.023790652
820,-0.0147718545,-0.05161887,-0.009761182
821,0.004216923,0.17602305,0.04559759
822,0.18462801,-0.0065832036,0.06858457
823,-0.048748787,-0.111918196,-0.06750521
824,-0.086172864,-0.0035739217,0.058042042
825,-0.1131151,-0.20184313,-0.09539088
826,0.16198727,0.004111052,0.05901899
827,0.009192301,-0.21501154,-0.027361993
828,-0.0007645859,-0.21891075,-0.055018216
829,-1.1481037,-1.1212949,-0.36149606
830,-0.0071393,0.074082285,0.047498185
831,0.012848369,0.0955164,0.04655651
832,0.012472411,0.08014457,0.021459518
833,-0.10732112,-0.27094364,-0.059297778
834,0.106801346,0.043674935,0.03384962
835,0.2596102,0.085977994,0.07262171
836,0.250559,0.36596572,0.06381421
837,-0.028039146,0.33337703,0.057887908
838,0.024734812,-0.13859643,-0.063001074
839,-0.2146762,-0.2593986,-0.08680355
840,0.19726363,0.1379767,0.13698411
841,-0.16553241,-0.044960994,0.0093559595
842,-0.09894002,-0.17266789,-0.032276724
843,0.05613476,-0.083682954,0.0039553503
844,-0.03422148,-0.20129392,-0.057056367
845,-0.0578338,-0.08377729,-0.016308194
846,-0.105434105,-0.39706755,-0.16266884
847,-0.06647171,-0.23504806,-0.14401315
848,0.06527067,-0.046474222,-0.03143636
849,-0.29269806,-0.46844712,-0.1889434
850,-0.12102898,-0.13130063,-0.028093196
851,0.14285001,0.16292168,0.09560474
852,0.16081713,0.12463934,0.056381315
853,0.11056475,0.08285068,0.049758773
854,-0.11443127,-0.21011509,-0.117808454
855,0.028785225,0.054234773,0.0027238156
856,-0.30330455,-0.2971452,-0.14713877
857,0.062053833,0.021021625,-0.0017616363
858,0.25760087,0.30744165,0.27448863
859,0.06071272,0.21484187,0.09511398
860,0.062400393,-0.20027657,-0.10140191
861,0.06705005,0.019859632,0.0024361832
862,-0.1354824,-0.21668354,-0.044697504
863,-0.038831465,-0.09418499,0.0121765025
864,0.10919714,0.08966204,0.024862751
865,0.10836489,0.34348986,0.23531172
866,-0.37233257,-0.47685504,-0.04574605
867,0.07187934,-0.14787757,-0.09092322
868,-0.70791394,-0.100379676,-0.0146893
869,-0.21651952,-0.23358063,-0.018399287
870,-0.00031506695,-0.07160566,-0.0165137
871,0.013211781,-0.21142505,-0.058455925
872,-0.057293486,-0.2739953,-0.12102012
873,-0.07279093,-0.26961353,-0.18374777
874,-0.060047805,-0.14371449,-0.03607522
875,0.102070756,0.24671508,0.17291974
876,-0.15523139,-0.40011668,-0.09655056
877,0.08751766,-0.047572624,0.03521094
878,0.08876025,-0.08253169,-0.03082296
879,0.101551875,0.06521624,0.09071123
880,-0.12825835,-0.45175403,-0.13473503
881,0.056003932,0.03379691,0.06784184
882,-0.10303018,-0.19475047,-0.052629896
883,0.007181496,0.013799755,-0.0127977105
884,0.11635404,0.15742314,0.11639323
885,-0.025773805,-0.03341392,0.02104605
886,0.01773243,-0.11680464,-0.04564193
887,0.16397054,0.1218035,0.111073755
888,-0.2087257,-0.20487478,-0.10208698
889,-0.08561989,0.009259629,0.0070798825
890,0.007662417,-0.06752233,-0.033974703
891,-0.28753176,-0.4059854,-0.27255666
892,-0.010561092,-0.14431383,-0.024878569
893,-0.010479131,0.15590373,0.06737149
894,-0.058757313,-0.22915433,-0.072642304
895,-0.11257001,-0.30712056,-0.10135753
896,0.069082834,-0.025275813,0.0064740693
897,-0.012639511,0.072975405,0.016622402
898,0.049370617,0.02474527,0.0005922428
899,-0.1421221,-0.41542435,-0.14979535
900,-0.07737736,-0.1174525,-0.036045473
901,-0.05190358,-0.1921913,-0.120906584
902,-0.12510148,-0.25270146,-0.14754017
903,-0.0934788,-0.30348298,-0.16310988
904,0.29389077,0.32305038,0.3000745
905,-0.0645408,-0.020319784,-0.008188369
906,0.20185377,0.28835922,0.18922895
907,-0.14617752,-0.23097228,-0.11068145
908,-0.13126367,-0.31316674,-0.12985562
909,-0.06969715,0.05498269,0.062739216
910,-0.12947537,-0.036999207,0.016694954
911,-0.11493851,-0.14850147,-0.053647958
912,-0.06634145,-0.17092188,-0.022121092
913,0.25873715,0.23066959,0.23219189
914,-0.26407358,-0.40625805,-0.17537206
915,0.037506968,0.17307748,0.025780821
916,0.02087378,-0.20831469,-0.103558324
917,-0.012896614,-0.17678125,-0.04043403
918,0.028385567,0.14539729,0.058501087
919,-0.2332672,-0.44867733,-0.08634651
920,-0.08431546,-0.22877045,-0.03006073
921,-0.13825804,-0.06005875,0.008772722
922,0.06022463,-0.0529083,-0.019326301
923,-0.16401963,-0.08567097,0.0009260712
924,-0.0237983,-0.16126555,-0.041936282
925,-0.1246696,-0.14775085,-0.11025693
926,0.10946999,0.16740967,0.12032763
927,0.25221214,0.15463002,0.06759333
928,-0.041988146,-0.01441584,-0.019140484
929,-0.06803879,-0.19633357,-0.09576508
930,0.2685598,0.08262222,0.024905607
931,-0.048093922,-0.17327577,-0.031785928
932,-0.014093099,-0.15791607,-0.075812146
933,0.20338227,0.07013654,-0.0048487145
934,0.38716254,0.27887243,0.25272298
935,0.09546936,0.100298636,0.084176
936,-0.10564372,-0.17846653,-0.035505284
937,-0.4309098,-0.555847,-0.0838257
938,-0.048192736,0.066172704,0.00967331
939,0.023466542,0.0757271,0.016047955
940,0.14489618,-0.014759176,0.014148743
941,0.101898514,0.13279639,0.050261855
942,-0.11902758,-0.08866914,-0.045297697
943,-0.04393001,-0.031929992,-0.01204568
944,-0.3303579,-0.47351635,-0.09079325
945,-0.08177235,-0.14935522,-0.07365454
946,-0.03664979,0.060355265,0.054628137
947,0.26637807,0.37576222,0.27441612
948,0.0978935,-0.053298905,0.037159156
949,-0.109474756,-0.28495267,-0.10410963
950,-0.0050932085,0.13788849,0.096328974
951,-0.0990975,-0.07226442,-0.046706572
952,0.006450235,-0.1477113,-0.0775028
953,-0.23256674,-0.42096087,-0.14883678
954,-0.089294046,-0.20371002,-0.10099011
955,0.15078011,-0.032893494,-0.010113463
956,-0.07197957,0.043227002,-0.049367625
957,-0.039756462,-0.16215466,-0.07915265
958,0.17643936,0.12809327,-0.023635369
959,-0.028940316,-0.17964631,-0.09161998
960,-0.036027838,-0.22954954,-0.039610405
961,-0.040718,-0.20925248,-0.058819238
962,-0.15427345,-0.29613063,-0.16875662
963,0.0407343,0.1838119,0.062048934
964,0.07168743,0.15644819,0.04105495
965,-0.033228043,-0.12747018,-0.1278206
966,-0.22140992,-0.25453082,-0.09962838
967,-0.17655186,-0.3976784,-0.29821357
968,-0.38031992,-0.20737198,-0.15354611
969,0.0181875,-0.07289427,-0.02037945
970,-0.0097109545,0.07655286,0.024872782
971,-0.059452415,-0.15871957,-0.080966614
972,-0.19129297,-0.5300475,-0.11292204
973,-0.03002346,-0.21001562,-0.038792994
974,0.14338866,0.12738334,0.05907695
975,0.00069233414,-0.06231484,0.016816834
976,-0.06412123,-0.11622363,-0.086349316
977,-0.22914827,-0.2699593,-0.13991044
978,-0.22723396,-0.07755521,0.0064282864
979,0.11371832,0.16658314,0.10478236
980,-0.11510458,-0.09785974,-0.024552878
981,0.27010727,0.17653613,0.106459066
982,-0.04342682,0.024693415,0.03135746
983,0.07742398,0.008107131,0.061835296
984,0.030684462,-0.065929145,-0.04914756
985,0.41794097,0.430487,0.21192808
986,-0.14684097,-0.39976552,-0.11495388
987,0.055927426,-0.0803855,0.0018210511
988,-0.11788563,-0.28643247,-0.11419618
989,-0.103568755,-0.26009023,-0.17210932
990,-0.27301893,-0.380148,-0.10730575
991,-0.034626324,-0.122431345,-0.019073907
992,0.10755783,0.08550098,0.06538483
993,-0.01342488,0.1890998,0.21345918
994,0.055075012,0.108984925,0.050081633
995,0.16129951,0.1768445,0.1014028
996,0.06627786,-0.10033803,-0.01429455
997,0.044166654,0.07501094,0.01837945
998,0.15797392,0.2494738,0.0947384
999,0.11084434,0.049839225,9.944943e-06
1000,0.04286839,-0.15741697,-0.060643155
1001,-0.23239711,-0.31991687,-0.113767095
1002,0.23061983,0.10753559,0.08976598
1003,-0.15744306,-0.17382735,-0.04975008
1004,0.03817682,0.028355328,0.044855252
1005,0.20620273,0.22005874,0.15902376
1006,0.19279855,0.117839046,0.12263733
1007,-0.008466761,-0.28917724,-0.112658635
1008,0.0160989,-0.042629812,0.011173744
1009,0.14007886,-0.016069835,-0.0010334224
1010,-0.1266028,-0.32080773,-0.1877768
1011,-0.14177297,-0.17641865,-0.065212116
1012,0.22444104,0.18509577,0.16299626
1013,-0.005421445,-0.02354209,0.027424121
1014,0.01167751,-0.13958165,-0.020358507
1015,-0.08620388,-0.06871592,-0.000867441
1016,0.025298085,0.0083891135,0.00815399
1017,0.0013731159,0.02701309,0.026818741
1018,0.14258458,0.02870452,0.06745282
1019,-0.06748118,-0.31002757,-0.08307393
1020,0.021601552,-0.12664287,-0.041678403
1021,0.15673544,0.10822336,0.05855957
1022,0.10431202,-0.024019191,0.014423725
1023,0.13814056,0.12274714,0.05641248
1024,-0.09470282,-0.1139095,-0.13917051
1025,0.05386842,-0.17770384,-0.089801356
1026,-0.08648654,-0.2759607,-0.074564025
1027,-0.08476076,-0.22208415,-0.07143829
1028,-0.122906186,-0.004520612,-0.00038373074
1029,-0.081112534,-0.23839079,-0.07259476
1030,-0.036797848,-0.01769173,0.0467833
1031,-0.07584988,0.0078796195,-0.019933442
1032,-0.0026735647,-0.24090353,-0.12311122
1033,-0.31629252,-0.27572152,-0.16248189
1034,0.15983582,0.31064907,0.14038955
1035,-0.09439148,0.058776915,0.027811853
1036,-0.15290745,-0.26293853,-0.0925628
1037,0.12434347,-0.006255349,0.02944974
1038,0.040100098,0.058388688,0.0039968207
1039,0.12079854,0.19400974,0.07593499
1040,-0.061091717,-0.2617564,-0.037512656
1041,-0.09887872,-0.06869722,-0.069790974
1042,-0.0040242197,0.04630508,0.042924486
1043,0.029461248,0.024378715,0.008645619
1044,-0.010383551,-0.2934612,-0.19187872
1045,-0.009716337,-0.17858605,-0.01702983
1046,-0.029487625,0.0012200878,0.012562092
1047,-0.043423794,-0.0032277517,0.009136208
1048,0.0640018,-0.022219019,0.01713763
1049,0.01880105,-0.06297318,-0.018500682
1050,-0.014653583,0.004936746,0.046416037
1051,-0.065905616,-0.14447787,-0.026632214
1052,0.18636878,0.22322421,0.14760564
1053,-0.029928999,-0.3325917,-0.096344955
1054,0.06417147,-0.02554112,-0.012232492
1055,-0.11572052,-0.19792278,-0.07659607
1056,-0.056098454,-0.032961443,-0.010721403
1057,0.03619014,-0.14555156,0.0012136492
1058,0.023915451,-0.027196726,-0.007567621
1059,0.34737462,0.16391098,0.17683117
1060,-0.031107645,-0.21166699,-0.1534398
1061,0.2818215,0.16586259,0.07873927
1062,0.00031539917,-0.07041232,-0.0033284617
1063,-0.044307183,-0.06566934,-0.00340708
1064,-0.052279845,-0.2192582,-0.05326029
1065,-0.05312204,-0.1487766,-0.059421238
1066,0.021262035,0.009123368,0.033188917
1067,-0.015208742,-0.024715785,-0.0031799844
1068,0.047713842,-0.032379977,-0.11636514
1069,-0.57863003,0.3576984,0.15886666
1070,-0.079965405,-0.14602351,-0.067204
1071,-0.061169498,-0.06561305,-0.0073170154
1072,0.12004267,0.08612698,0.06256114
1073,0.27483267,0.25764933,0.14265218
1074,0.1777618,0.12629518,0.06979771
1075,-0.42230976,-0.7015596,-0.023745464
1076,0.16266187,-0.22907297,-0.09477897
1077,0.21457031,0.5727415,0.25168094
1078,0.08009839,0.0388222,0.006866937
1079,-0.15295382,-0.30631095,-0.04313017
1080,0.14887513,0.05141693,0.073355325
1081,0.21234252,0.16610402,0.1910051
1082,-0.33411977,-0.2253841,-0.17427285
1083,-0.14934118,-0.3307963,-0.08129045
1084,-0.07745932,0.03782081,0.09101707
1085,-0.052015524,-0.095973745,-0.06470151
1086,-0.14020865,-0.40834382,-0.11416036
1087,0.017213885,0.055477146,0.0037291432
1088,-0.43778372,-0.062846735,-0.010497713
1089,0.27361462,0.2339123,0.16134189
1090,0.05418457,-0.029933698,0.027566126
1091,0.11579137,-0.0053717494,-0.029103901
1092,-0.393961,-0.37792054,-0.18448262
1093,-0.13004875,-0.1058705,-0.06130692
1094,0.04049741,-0.08582204,-0.033430927
1095,-0.068435915,0.021214657,0.015154464
1096,-0.25603276,-0.32076588,-0.14469892
1097,0.13749914,0.19881734,0.12184782
1098,-0.09733375,-0.28413978,-0.06348383
1099,0.05971431,0.022210605,0.022674484
1100,0.21761939,0.21846281,0.18859148
1101,-0.61592853,-0.48679188,-0.09774809
1102,-0.05893833,-0.015573635,0.01226789
1103,-0.008248875,-0.18454295,-0.03256065
1104,0.1434311,0.20473713,0.15804256
1105,0.097104594,0.008650117,0.073585786
1106,-0.14207052,-0.4316393,-0.13101381
1107,0.17837045,0.08936165,0.07662715
1108,0.0057753245,0.10670033,0.012133048
1109,0.14867617,0.14580506,0.06794851
1110,-0.0692387,-0.27040523,-0.057391245
1111,-0.061599955,-0.16210665,-0.05148921
1112,-0.06297656,-0.12757233,-0.024861494
1113,-0.06593119,-0.016775494,0.04914049
1114,-0.052516144,-0.10281316,-0.022088053
1115,-0.21654344,-0.5133281,-0.18577428
1116,-0.12435212,-0.09563586,-0.058685414
1117,-0.10070933,-0.29297397,-0.07033596
1118,-0.14751516,-0.11255295,-0.08196088
1119,0.043405645,0.014721968,-0.006698672
1120,-0.024515297,-0.25767127,-0.12906711
1121,0.054691084,0.18411237,0.08226246
1122,0.082281075,0.16353838,0.097511046
1123,0.069820024,0.0017574814,0.06813074
1124,0.18139172,0.2674456,0.22031063
1125,-0.29081932,-0.28822798,-0.14450556
1126,0.38490307,0.19558646,0.1619673
1127,0.028049769,-0.20131266,-0.13571271
1128,0.30221662,0.30759344,0.13846835
1129,0.011485083,0.08495012,0.09062589
1130,-0.046329055,-0.06038381,0.02116341
1131,-0.019920893,-0.07981712,-0.033967447
1132,-0.5677366,-0.5115005,-0.07124708
1133,0.05229623,0.00753498,0.028278373
1134,-0.09569512,-0.32684404,-0.07005038
1135,0.16494957,0.15508476,0.1050728
1136,0.11262078,0.1847749,0.17142205
1137,0.08461237,-0.08850785,-0.06108647
1138,0.053933576,0.17942974,0.036782686
1139,-0.05010093,-0.025741005,-0.053332437
1140,0.32030293,0.27889088,0.17203622
1141,-0.23749721,-0.26835063,-0.11276754
1142,0.015603586,-0.02571379,0.030071773
1143,-0.10443259,-0.31639758,-0.2227249
1144,0.03836101,0.10229669,0.09866245
1145,0.097189635,0.17177357,0.18339379
1146,-0.16191226,-0.35919818,-0.15994775
1147,-0.057201546,0.13814709,0.057041455
1148,-0.07104657,-0.28500116,-0.054173533
1149,-0.19146603,-0.13788559,-0.119788215
1150,-0.011016011,-0.087414205,-0.026703333
1151,0.064778686,0.08885961,0.09827658
1152,0.0036719248,0.044464353,0.01953521
1153,0.3134205,0.3685166,0.24719194
1154,0.20029974,0.14452468,0.11212284
1155,-0.12779412,-0.14173035,-0.007243841
1156,-0.07306367,-0.14891303,-0.057935454
1157,-0.06479246,-0.08932728,0.023514925
1158,0.23701803,0.056114476,0.07081215
1159,0.06263323,0.00678998,0.037568714
1160,0.020282384,0.04473087,0.09147139
1161,-0.08793028,-0.17052957,-0.12492455
1162,-0.064226545,-0.15883084,-0.10239517
1163,0.1332052,0.7781331,0.2449637
1164,0.119998515,0.16736548,0.1493966
1165,0.08716954,-0.14525513,-0.096522376
1166,0.23606405,0.295692,0.28836158
1167,0.090978414,0.358741,0.098082304
1168,-0.16343175,-0.70158285,-0.15637648
1169,0.16464503,0.0019688613,-0.019108932
1170,-0.11025435,-0.33268276,-0.14149795
1171,-0.18720463,-0.22228202,-0.08654423
1172,-0.08189503,-0.13033465,-0.09224777
1173,0.06734341,0.13472836,0.11830693
1174,-0.053181466,-0.22987248,-0.067481495
1175,-0.15995426,-0.038437635,0.006633996
1176,-0.35617217,-0.34230858,-0.08904554
1177,-0.010831928,-0.004159446,-0.028142694
1178,0.027096845,-0.11008507,-0.08829491
1179,0.20142883,0.2514208,0.18243755
1180,0.0410027,0.07367954,0.05413815
1181,0.13416989,0.08955584,0.100842975
1182,-0.1473264,-0.25564614,-0.13011299
1183,0.13386697,0.46928397,0.10511304
1184,-0.028152196,-0.17259023,-0.017922897
1185,-0.069307916,-0.26888677,-0.08822133
1186,0.29034963,0.23966841,0.24058683
1187,0.37085554,0.37088317,0.33827287
1188,0.030765057,0.022667052,0.02989339
1189,-0.09010912,-0.15413497,-0.041293632
1190,-0.034761775,0.15641946,0.10221969
1191,-0.08803172,-0.053114597,0.000944352
1192,-0.057323277,0.006135612,0.013935208
1193,-0.07301861,-0.2347587,-0.065490745
1194,-0.030138273,-0.050397333,0.0037305143
1195,-0.05258395,-0.011900331,0.03455465
1196,0.29796776,0.22227028,0.1384285
1197,-0.12418545,-0.4045141,-0.08433698
1198,0.020863926,-0.0953991,-0.05207134
1199,0.0333085,0.06352486,-0.011119267
1200,-0.079501495,-0.12735169,-0.029445099
1201,-0.05344213,-0.16333799,-0.048039194
1202,-0.05388466,-0.10577014,-0.021163974
1203,-0.13756236,-0.30649236,-0.12616645
1204,-0.076459534,-0.068829045,-0.039936412
1205,-0.18575646,-0.026036328,-0.01451127
1206,-0.073796555,-0.22581138,-0.06535321
1207,-0.020721715,-0.028492792,-0.0022748495
1208,-0.11325523,-0.31760812,-0.1933301
1209,0.15838891,0.19028912,0.13663357
1210,-0.0051145786,-0.066170745,-0.024045799
1211,0.11969931,-0.14203154,-0.039023556
1212,0.026447102,-0.054406848,-0.0011903207
1213,0.28154567,0.26918793,0.24191959
1214,-0.012503845,-0.13959633,0.008019298
1215,-0.04895677,0.02486701,0.06928507
1216,0.25708386,0.13482495,0.15168618
1217,-0.15799326,-0.21058454,-0.056799304
1218,0.0628981,0.08528065,0.05342296
1219,0.073006004,-0.13324079,-0.005068222
1220,-0.08965422,-0.36347392,-0.082403705
1221,-0.24748161,-0.28960043,-0.19272064
1222,0.09046296,-0.115762554,-0.042217895
1223,-0.065008126,-0.3690683,-0.17988531
1224,-0.060238656,0.09884919,0.043292414
1225,0.11067875,0.13972813,0.06149748
1226,0.15603842,-0.035882223,0.044370137
1227,0.104574315,-0.05955152,0.009108358
1228,-0.053886272,-0.053537846,-0.015495246
1229,0.11105078,-0.12527306,-0.06759564
1230,0.00063957274,-0.050391216,-0.043346867
1231,-0.12089927,-0.3467788,-0.061768886
1232,0.31086668,0.19864726,0.13104694
1233,-0.018646996,-0.05206976,0.022193527
1234,-0.049371507,-0.19544815,-0.079904355
1235,-0.38709542,-0.41174388,0.017273301
1236,-0.019926893,0.1997286,0.13060188
1237,0.2191179,-0.018433342,0.04942379
1238,0.28834978,0.43378547,0.2182501
1239,-0.040166404,0.108412616,0.052914254
1240,0.32967544,0.44008562,0.2761102
1241,0.21051766,0.14458907,0.16313097
1242,0.02548344,-0.11211398,-0.03944122
1243,0.34688395,0.21358962,0.23527788
1244,0.12938808,0.46748012,0.14371037
1245,-0.054688357,-0.3381391,-0.1163457
1246,0.11640986,-0.049466074,-0.0047810767
1247,-0.23298904,-0.18447267,-0.14830807
1248,0.17530823,0.05841277,0.08727484
1249,-0.19229639,-0.3562135,-0.26871565
1250,-0.12876648,-0.29828066,-0.13719778
1251,-0.091153294,-0.37057966,-0.0747026
1252,-0.002215324,-0.013445823,-0.0033761875
1253,0.14571865,0.08888289,0.13044018
1254,0.19634184,0.23660325,0.16253676
1255,0.07205115,0.21671028,0.10019195
1256,0.41106382,0.39533168,0.20402852
1257,-0.056181833,-0.07464516,-0.032307588
1258,-0.14016747,-0.28450504,-0.094041854
1259,-0.07374912,-0.20510608,-0.053004783
1260,0.0038465732,0.034818895,0.011712272
1261,0.12373043,-0.16179751,-0.028371451
1262,0.14136553,0.13335507,0.086750425
1263,-0.042752296,-0.13023075,-0.03475596
1264,0.086421646,-0.008764543,-0.006166952
1265,-0.08441197,-0.10751052,-0.029567836
1266,0.102597445,0.0011458214,0.008377183
1267,-0.048888404,-0.06513247,-0.05597923
1268,-0.14856374,-0.12958507,-0.06947048
1269,0.030799452,-0.12472717,-0.03774876
